date,tmin,tmax,tavg,year,month,season,day,diff
35100,-3.9,10.1,3.1,1996,2,Winter,5,8.654929577
35101,-4.2,1.8,-1.2,1996,2,Winter,6,9.264788732
35102,-3.2,4.8,0.8,1996,2,Winter,7,9.285915493
35103,-5.4,8.5,1.55,1996,2,Winter,8,9.426760563
35104,-3.4,7,1.8,1996,2,Winter,9,8.411267606
35105,-4.2,3.8,-0.2,1996,2,Winter,10,8.428873239
35106,-3.8,8.2,2.2,1996,2,Winter,11,8.484976526
35107,-2.4,12.1,4.85,1996,2,Winter,12,9.279107981
35108,7,14.8,10.9,1996,2,Winter,13,8.835714286
35109,16.4,21,18.7,1996,2,Winter,14,8.925714286
35110,1.5,13.3,7.4,1996,2,Winter,15,8.955
35111,-0.9,8.1,3.6,1996,2,Winter,16,8.634285714
35112,-0.6,2.4,0.9,1996,2,Winter,17,8.095714286
35113,-1.5,7.5,3,1996,2,Winter,18,8.346428571
35114,-3.3,5.7,1.2,1996,2,Winter,19,9.115714286
35115,-4.2,6.7,1.25,1996,2,Winter,20,9.371428571
35116,-4.2,7.6,1.7,1996,2,Winter,21,9.12
35117,-2.2,7.1,2.45,1996,2,Winter,22,8.567142857
35118,-2,7.7,2.85,1996,2,Winter,23,9.934285714
35119,-1.8,7.6,2.9,1996,2,Winter,24,8.682857143
35120,-0.4,8.3,3.95,1996,2,Winter,25,8.747142857
35121,6.2,10.3,8.25,1996,2,Winter,26,8.047142857
35122,-0.1,10.7,5.3,1996,2,Winter,27,9.388571429
35123,-1.1,11.7,5.3,1996,2,Winter,28,9.584285714
35124,0.2,14.3,7.25,1996,2,Winter,29,9.461111111
35125,-0.1,11.1,5.5,1996,3,Spring,1,8.552857143
35126,-2,9.4,3.7,1996,3,Spring,2,9.41
35127,-1.9,10.1,4.1,1996,3,Spring,3,9.347142857
35128,-1.8,12,5.1,1996,3,Spring,4,9.165217391
35129,-2.2,4.6,1.2,1996,3,Spring,5,8.380714286
35130,-1.9,8.5,3.3,1996,3,Spring,6,8.968115942
35131,-0.6,7.7,3.55,1996,3,Spring,7,8.909285714
35132,5.6,8.8,7.2,1996,3,Spring,8,8.5
35133,-0.5,9.9,4.7,1996,3,Spring,9,9.597142857
35134,0.3,9.9,5.1,1996,3,Spring,10,8.022857143
35135,-1,11.2,5.1,1996,3,Spring,11,8.770714286
35136,-1.2,6.6,2.7,1996,3,Spring,12,9.417142857
35137,0.2,12.8,6.5,1996,3,Spring,13,9.189285714
35138,3.4,15.9,9.65,1996,3,Spring,14,9.365714286
35139,5.2,10.2,7.7,1996,3,Spring,15,8.930714286
35140,8.2,15.9,12.05,1996,3,Spring,16,8.748571429
35141,7.9,14.3,11.1,1996,3,Spring,17,8.150714286
35142,-0.5,9.7,4.6,1996,3,Spring,18,9.807142857
35143,0.8,10.7,5.75,1996,3,Spring,19,9.042857143
35144,6.6,13.2,9.9,1996,3,Spring,20,8.161428571
35145,10,18,14,1996,3,Spring,21,8.304347826
35146,1.3,16.3,8.8,1996,3,Spring,22,8.600285714
35147,0.9,9.7,5.3,1996,3,Spring,23,8.850571429
35148,2.6,13.2,7.9,1996,3,Spring,24,8.711333333
35149,6.1,12.1,9.1,1996,3,Spring,25,8.764952381
35150,2.5,16.3,9.4,1996,3,Spring,26,8.957142857
35151,7.2,16.7,11.95,1996,3,Spring,27,8.827142857
35152,10.6,16.9,13.75,1996,3,Spring,28,9.147142857
35153,9.9,15.7,12.8,1996,3,Spring,29,8.644285714
35154,11.3,19.2,20.9,1996,3,Spring,30,8.281428571
35155,8.2,16.2,12.2,1996,3,Spring,31,8.382857143
35156,3.5,10.9,7.2,1996,4,Spring,1,8.007142857
35157,0,10.2,5.1,1996,4,Spring,2,8.404285714
35158,-1.1,9.7,4.3,1996,4,Spring,3,9.16
35159,0.8,11.9,6.35,1996,4,Spring,4,8.701428571
35160,2.2,14.3,8.25,1996,4,Spring,5,8.977142857
35161,4,16.3,10.15,1996,4,Spring,6,8.66
35162,5.4,17.2,11.3,1996,4,Spring,7,7.991428571
35163,13,17.1,15.05,1996,4,Spring,8,8.235714286
35164,1.6,17.6,9.6,1996,4,Spring,9,7.831428571
35165,2.4,15.2,8.8,1996,4,Spring,10,8.055238095
35166,0,11.4,5.7,1996,4,Spring,11,8.167619048
35167,1.8,10,5.9,1996,4,Spring,12,8.148571429
35168,2,14.1,8.05,1996,4,Spring,13,7.767142857
35169,3,17.9,10.45,1996,4,Spring,14,8.902857143
35170,8.9,17.2,17.5,1996,4,Spring,15,7.607142857
35171,7.3,14.5,10.9,1996,4,Spring,16,7.515714286
35172,12,21,16.5,1996,4,Spring,17,8.012857143
35173,6.4,19.6,13,1996,4,Spring,18,8.143571429
35174,7,12,13,1996,4,Spring,19,8.43
35175,2.6,12.8,7.7,1996,4,Spring,20,8.127619048
35176,1.5,14.3,7.9,1996,4,Spring,21,8.24452381
35177,5,19,12,1996,4,Spring,22,7.834285714
35178,11.8,21.9,16.85,1996,4,Spring,23,7.852857143
35179,17.6,25.1,21.35,1996,4,Spring,24,7.374285714
35180,19.8,27,23.4,1996,4,Spring,25,8.05952381
35181,10.6,25,17.8,1996,4,Spring,26,8.606190476
35182,21.6,25.9,23.75,1996,4,Spring,27,8.145714286
35183,12.1,27.9,20,1996,4,Spring,28,7.647619048
35184,25,28.4,26.7,1996,4,Spring,29,7.451666667
35185,16.1,22.7,19.4,1996,4,Spring,30,7.099285714
35186,16.6,20.9,27.05,1996,5,Spring,1,7.288095238
35187,10.5,26.9,18.7,1996,5,Spring,2,7.721904762
35188,22,25.6,23.8,1996,5,Spring,3,7.124285714
35189,13.4,21.1,23.95,1996,5,Spring,4,6.754285714
35190,9.8,18.6,14.2,1996,5,Spring,5,8.164285714
35191,6.7,18.9,12.8,1996,5,Spring,6,7.681428571
35192,16,19.4,17.7,1996,5,Spring,7,7.175845411
35193,12.3,16,20.3,1996,5,Spring,8,7.470952381
35194,8.9,20.7,14.8,1996,5,Spring,9,7.977619048
35195,18,24.8,21.4,1996,5,Spring,10,6.956666667
35196,13.3,23.4,25,1996,5,Spring,11,7.7
35197,9.2,22,15.6,1996,5,Spring,12,6.628571429
35198,8.8,21.4,15.1,1996,5,Spring,13,8.33
35199,8.1,25.3,16.7,1996,5,Spring,14,7.751428571
35200,20.8,26.4,23.6,1996,5,Spring,15,7.28
35201,22.4,27.6,25,1996,5,Spring,16,8.567142857
35202,19.75,24.45,22.1,1996,5,Spring,17,8.028571429
35203,12.9,21.3,17.1,1996,5,Spring,18,7.065714286
35204,13.1,25.8,26,1996,5,Spring,19,7.520289855
35205,13.8,23,18.4,1996,5,Spring,20,8.611428571
35206,14,24.6,19.3,1996,5,Spring,21,7.625714286
35207,9,24.6,16.8,1996,5,Spring,22,8.752857143
35208,23.8,24.9,24.35,1996,5,Spring,23,7.710869565
35209,24.8,26.7,25.75,1996,5,Spring,24,8.188405797
35210,26.2,31.1,28.65,1996,5,Spring,25,8.280434783
35211,30.8,32,31.4,1996,5,Spring,26,8.017391304
35212,17.8,29.4,32.5,1996,5,Spring,27,8.757971014
35213,19.3,29.9,34.25,1996,5,Spring,28,8.714285714
35214,19.4,27.2,23.3,1996,5,Spring,29,8.458571429
35215,19.5,27.7,33.35,1996,5,Spring,30,8.504347826
35216,19.5,23.6,31.3,1996,5,Spring,31,8.597142857
35217,16.9,28.1,22.5,1996,6,Summer,1,8.68
35218,18.5,29.4,33.2,1996,6,Summer,2,8.31
35219,19.3,28.9,24.1,1996,6,Summer,3,8.307142857
35220,16.5,27.5,22,1996,6,Summer,4,9.732857143
35221,12.2,26.4,19.3,1996,6,Summer,5,8.598571429
35222,25.4,28.8,27.1,1996,6,Summer,6,8.823333333
35223,18.1,26.7,31.45,1996,6,Summer,7,8.756190476
35224,15.4,21.6,18.5,1996,6,Summer,8,8.952857143
35225,16.8,19.7,26.65,1996,6,Summer,9,9.139047619
35226,18.1,20.9,28.55,1996,6,Summer,10,7.814285714
35227,19.1,27.4,32.8,1996,6,Summer,11,8.541428571
35228,19.4,25.1,31.95,1996,6,Summer,12,8.997142857
35229,19.7,28.6,34,1996,6,Summer,13,8.622857143
35230,22,26.1,35.05,1996,6,Summer,14,9.07047619
35231,19.7,31.9,25.8,1996,6,Summer,15,7.906763285
35232,20.9,32.8,37.3,1996,6,Summer,16,8.828843537
35233,22.5,30.4,37.7,1996,6,Summer,17,9.370544218
35234,15.9,27.7,21.8,1996,6,Summer,18,8.721292517
35235,18.3,28.4,32.5,1996,6,Summer,19,8.517755102
35236,19.6,26.3,32.75,1996,6,Summer,20,8.939130435
35237,20.7,24,32.7,1996,6,Summer,21,8.53115942
35238,19.8,25.2,22.5,1996,6,Summer,22,8.207142857
35239,20.4,30.4,35.6,1996,6,Summer,23,8.447142857
35240,21.5,26.4,34.7,1996,6,Summer,24,8.9
35241,21.5,31,37,1996,6,Summer,25,7.804285714
35242,17.7,27.5,22.6,1996,6,Summer,26,8.715942029
35243,20.4,27.5,34.15,1996,6,Summer,27,8.146376812
35244,21.2,27.2,34.8,1996,6,Summer,28,8.424637681
35245,22.3,30,37.3,1996,6,Summer,29,8.11
35246,23.5,31.9,39.45,1996,6,Summer,30,7.755714286
35247,21.7,30.5,26.1,1996,7,Summer,1,7.955714286
35248,21.8,31.6,37.6,1996,7,Summer,2,7.931428571
35249,16.8,32.2,24.5,1996,7,Summer,3,8.404285714
35250,19.4,29.2,34,1996,7,Summer,4,8.564285714
35251,18.9,27.3,23.1,1996,7,Summer,5,7.677142857
35252,16.5,27.5,22,1996,7,Summer,6,8.55
35253,17.8,26.5,31.05,1996,7,Summer,7,8.802857143
35254,17.15,26.45,21.8,1996,7,Summer,8,8.312857143
35255,22,26.4,24.2,1996,7,Summer,9,8.307142857
35256,17.5,29.5,23.5,1996,7,Summer,10,8.177142857
35257,16.9,25.5,21.2,1996,7,Summer,11,8.411428571
35258,17.2,33,33.7,1996,7,Summer,12,8.218571429
35259,21.5,34.6,38.8,1996,7,Summer,13,8.367142857
35260,24.7,36.4,42.9,1996,7,Summer,14,8.625714286
35261,24.6,35,29.8,1996,7,Summer,15,8.934285714
35262,25.05,35.55,30.3,1996,7,Summer,16,9.266666667
35263,25.5,36.1,43.55,1996,7,Summer,17,8.745714286
35264,25.8,36.3,43.95,1996,7,Summer,18,8.962318841
35265,23.7,36.1,29.9,1996,7,Summer,19,9.206190476
35266,22.7,28.1,25.4,1996,7,Summer,20,9.190952381
35267,22.9,33.4,39.6,1996,7,Summer,21,9.594285714
35268,24.8,33.6,41.6,1996,7,Summer,22,9.975714286
35269,22.4,33,27.7,1996,7,Summer,23,9.672857143
35270,24,35,41.5,1996,7,Summer,24,9.497142857
35271,25,35.7,42.85,1996,7,Summer,25,9.613235294
35272,24.9,35.9,30.4,1996,7,Summer,26,9.8
35273,24.8,35.6,30.2,1996,7,Summer,27,9.931428571
35274,25.5,35.5,43.25,1996,7,Summer,28,9.763768116
35275,25.8,36.6,44.1,1996,7,Summer,29,9.919117647
35276,26.4,36.4,44.6,1996,7,Summer,30,9.889705882
35277,25.3,35.9,30.6,1996,7,Summer,31,10.07058824
35278,25.2,36.2,30.7,1996,8,Summer,1,9.991304348
35279,25.3,37.3,43.95,1996,8,Summer,2,10.13333333
35280,25.1,37.7,43.95,1996,8,Summer,3,9.855072464
35281,22.8,35,28.9,1996,8,Summer,4,10.08405797
35282,21.6,33.6,27.6,1996,8,Summer,5,10.39565217
35283,21.9,32.9,38.35,1996,8,Summer,6,9.932857143
35284,22.5,33.5,28,1996,8,Summer,7,9.965714286
35285,24.3,33.5,41.05,1996,8,Summer,8,10.02428571
35286,24.3,33.7,41.15,1996,8,Summer,9,9.987142857
35287,24.2,35,41.7,1996,8,Summer,10,10.07857143
35288,25.8,34.1,42.85,1996,8,Summer,11,10.03913043
35289,26.2,35,43.7,1996,8,Summer,12,9.862318841
35290,21.5,34.1,27.8,1996,8,Summer,13,10.09710145
35291,24.8,35.1,42.35,1996,8,Summer,14,9.256521739
35292,22.4,32.8,27.6,1996,8,Summer,15,9.52173913
35293,23.4,34.1,40.45,1996,8,Summer,16,9.47173913
35294,20.8,31.8,26.3,1996,8,Summer,17,9.21884058
35295,21.5,33.4,38.2,1996,8,Summer,18,9.276086957
35296,20.1,35.5,27.8,1996,8,Summer,19,9.827536232
35297,21.1,35.5,38.85,1996,8,Summer,20,9.254411765
35298,23.3,32.8,39.7,1996,8,Summer,21,9.194117647
35299,23,33.6,28.3,1996,8,Summer,22,9.427536232
35300,23.6,32.4,39.8,1996,8,Summer,23,9.47826087
35301,19.9,30.5,25.2,1996,8,Summer,24,9.81863354
35302,21.1,29.7,35.95,1996,8,Summer,25,9.478944099
35303,19.8,28.8,24.3,1996,8,Summer,26,9.424968944
35304,20.3,21.5,31.05,1996,8,Summer,27,9.506805293
35305,19.35,25.05,22.2,1996,8,Summer,28,8.943352237
35306,20.2,28.6,24.4,1996,8,Summer,29,9.320478891
35307,21.1,33.2,37.7,1996,8,Summer,30,9.22621118
35308,23.7,32.3,39.85,1996,8,Summer,31,9.550807453
35309,19.8,31.6,25.7,1996,9,Fall,1,8.993236715
35310,18.4,28.8,23.6,1996,9,Fall,2,9.403864734
35311,18,29.6,23.8,1996,9,Fall,3,9.042028986
35312,19.2,30.4,34.4,1996,9,Fall,4,9.960869565
35313,19,30.8,24.9,1996,9,Fall,5,9.668115942
35314,19.4,31.3,35.05,1996,9,Fall,6,9.095652174
35315,17.1,28.9,23,1996,9,Fall,7,8.869117647
35316,17.9,29.2,32.5,1996,9,Fall,8,9.52173913
35317,18.9,24.7,21.8,1996,9,Fall,9,8.866666667
35318,17.1,28.1,22.6,1996,9,Fall,10,9.413043478
35319,20.85,28.75,24.8,1996,9,Fall,11,9.456521739
35320,19.4,29.4,24.4,1996,9,Fall,12,8.808823529
35321,14.3,19.5,16.9,1996,9,Fall,13,8.514492754
35322,15.8,27.4,29.5,1996,9,Fall,14,8.713043478
35323,17.1,30.2,32.2,1996,9,Fall,15,8.817391304
35324,18.4,30.3,33.55,1996,9,Fall,16,8.710144928
35325,17.4,24,20.7,1996,9,Fall,17,8.58115942
35326,18.3,29.3,32.95,1996,9,Fall,18,8.662318841
35327,18.2,30.4,33.4,1996,9,Fall,19,8.923188406
35328,16.8,25.8,21.3,1996,9,Fall,20,8.904347826
35329,18.5,25.6,31.3,1996,9,Fall,21,9.829951691
35330,17.6,23.8,20.7,1996,9,Fall,22,8.839613527
35331,14.6,25.6,20.1,1996,9,Fall,23,8.997101449
35332,15.1,26.8,28.5,1996,9,Fall,24,8.456521739
35333,17.5,24.1,20.8,1996,9,Fall,25,8.592753623
35334,15.3,21.9,18.6,1996,9,Fall,26,8.35942029
35335,13.5,22.9,18.2,1996,9,Fall,27,8.362318841
35336,12.7,23.9,24.65,1996,9,Fall,28,7.798550725
35337,16.1,23.7,19.9,1996,9,Fall,29,8.450724638
35338,15,19.9,24.95,1996,9,Fall,30,7.464705882
35339,15.2,24.6,19.9,1997,10,Fall,1,8.579689441
35340,15.3,25.9,28.25,1997,10,Fall,2,8.377142857
35341,13.4,22,17.7,1997,10,Fall,3,8.962857143
35342,14.8,25,27.3,1997,10,Fall,4,8.557619048
35343,12.9,23.9,18.4,1997,10,Fall,5,8.035238095
35344,14,26.3,27.15,1997,10,Fall,6,8.3
35345,13.5,26.1,19.8,1997,10,Fall,7,7.863768116
35346,14.8,16.6,15.7,1997,10,Fall,8,7.625714286
35347,10.3,22.9,16.6,1997,10,Fall,9,7.878571429
35348,22.2,24.2,23.2,1997,10,Fall,10,8.094285714
35349,14.6,19.8,24.5,1997,10,Fall,11,7.857142857
35350,13.9,22.1,18,1997,10,Fall,12,8.017142857
35351,12.2,26.4,19.3,1997,10,Fall,13,7.504761905
35352,12.9,18.7,15.8,1997,10,Fall,14,7.598095238
35353,9.2,23.4,16.3,1997,10,Fall,15,7.798571429
35354,7.5,20.1,13.8,1997,10,Fall,16,7.247142857
35355,16.8,21.6,19.2,1997,10,Fall,17,6.987142857
35356,19.6,20.3,19.95,1997,10,Fall,18,7.355714286
35357,12.1,23.7,23.95,1997,10,Fall,19,6.795714286
35358,6.8,19.4,13.1,1997,10,Fall,20,7.037142857
35359,16.4,19.2,17.8,1997,10,Fall,21,6.915714286
35360,11.7,23.2,23.3,1997,10,Fall,22,6.308571429
35361,12.7,22.8,24.1,1997,10,Fall,23,7.28
35362,13.9,24.7,19.3,1997,10,Fall,24,6.244285714
35363,14.4,26.4,20.4,1997,10,Fall,25,6.935714286
35364,6.3,16.9,11.6,1997,10,Fall,26,6.545714286
35365,13.8,18.4,16.1,1997,10,Fall,27,7.63
35366,10.8,17.3,19.45,1997,10,Fall,28,7.122857143
35367,8.6,23,15.8,1997,10,Fall,29,6.258571429
35368,21.4,24.7,23.05,1997,10,Fall,30,7.232857143
35369,14.9,23.1,26.45,1997,10,Fall,31,7.097142857
35370,15.8,19.2,25.4,1997,11,Fall,1,6.987142857
35371,12.9,22.7,17.8,1997,11,Fall,2,6.44
35372,7.8,21.6,14.7,1997,11,Fall,3,6.972857143
35373,16.6,22.4,19.5,1997,11,Fall,4,6.971428571
35374,16.1,20.7,26.45,1997,11,Fall,5,6.642857143
35375,5,18.6,11.8,1997,11,Fall,6,6.386428571
35376,12.6,17.7,15.15,1997,11,Fall,7,7.005797101
35377,13.5,17,22,1997,11,Fall,8,6.942857143
35378,14.2,22.8,25.6,1997,11,Fall,9,7.057142857
35379,11.6,22,16.8,1997,11,Fall,10,6.95
35380,13.3,19.4,23,1997,11,Fall,11,6.312857143
35381,5.7,17.3,11.5,1997,11,Fall,12,6.725714286
35382,1.9,10.7,6.3,1997,11,Fall,13,6.902857143
35383,7.2,13.8,10.5,1997,11,Fall,14,6.322857143
35384,12,15.1,13.55,1997,11,Fall,15,6.711428571
35385,1.7,13.1,7.4,1997,11,Fall,16,7.037142857
35386,5.4,13.9,9.65,1997,11,Fall,17,6.002857143
35387,5,15.4,10.2,1997,11,Fall,18,7.723571429
35388,2.8,15.2,9,1997,11,Fall,19,6.722142857
35389,8.4,15.4,11.9,1997,11,Fall,20,7.304285714
35390,13.6,18.1,15.85,1997,11,Fall,21,7.594285714
35391,4.1,16.3,10.2,1997,11,Fall,22,6.818571429
35392,3.7,16.1,9.9,1997,11,Fall,23,8.162857143
35393,9.2,17.3,13.25,1997,11,Fall,24,6.931428571
35394,3.1,17.7,10.4,1997,11,Fall,25,6.509178744
35395,9,16.8,12.9,1997,11,Fall,26,6.496666667
35396,10.3,14.1,12.2,1997,11,Fall,27,6.505714286
35397,1.7,13.5,7.6,1997,11,Fall,28,7.869565217
35398,6.8,9.7,8.25,1997,11,Fall,29,7.495714286
35399,0.9,11.1,6,1997,11,Fall,30,6.874285714
35400,-1.6,7,2.7,1997,0,Winter,1,7.650714286
35401,-1.4,8.5,3.55,1997,0,Winter,2,7.716666667
35402,1,11.4,6.2,1997,0,Winter,3,7.607261905
35403,1.8,11.6,6.7,1997,0,Winter,4,8.027142857
35404,6.1,14.1,10.1,1997,0,Winter,5,7.510714286
35405,-1,8.8,3.9,1997,0,Winter,6,7.694285714
35406,-1.4,9.8,4.2,1997,0,Winter,7,8.123095238
35407,1.2,10.8,6,1997,0,Winter,8,7.993333333
35408,2.8,13.7,8.25,1997,0,Winter,9,6.885714286
35409,8.4,10.4,9.4,1997,0,Winter,10,7.841428571
35410,1.5,12.9,7.2,1997,0,Winter,11,8.216071429
35411,5.2,14,9.6,1997,0,Winter,12,8.303571429
35412,7.2,14.9,11.05,1997,0,Winter,13,7.970357143
35413,7.4,16.4,11.9,1997,0,Winter,14,8.032857143
35414,2,15.2,8.6,1997,0,Winter,15,7.575952381
35415,7.6,16.9,12.25,1997,0,Winter,16,8.590952381
35416,11.25,15.15,13.2,1997,0,Winter,17,7.904095238
35417,3.2,13.4,8.3,1997,0,Winter,18,7.733428571
35418,1.7,8.1,4.9,1997,0,Winter,19,7.352285714
35419,-0.5,9.7,4.6,1997,0,Winter,20,7.252571429
35420,1.2,11.9,6.55,1997,0,Winter,21,7.77
35421,1.4,13.4,7.4,1997,0,Winter,22,8.355714286
35422,-0.9,7.9,3.5,1997,0,Winter,23,7.751008403
35423,-0.8,10.6,4.9,1997,0,Winter,24,8.537731092
35424,3.8,14.1,8.95,1997,0,Winter,25,7.965882353
35425,1.6,11.2,6.4,1997,0,Winter,26,6.894033613
35426,4.2,11.9,8.05,1997,0,Winter,27,7.66789916
35427,-0.1,12.5,6.2,1997,0,Winter,28,8.098907563
35428,1.8,11.9,6.85,1997,0,Winter,29,8.309201681
35429,3,14.9,8.95,1997,0,Winter,30,8.932352941
35430,7.4,14.7,11.05,1997,0,Winter,31,8.251932773
35431,8.2,17.2,12.7,1997,1,Winter,1,8.150787075
35432,0.5,8.5,4.5,1997,1,Winter,2,7.805302403
35433,2.6,9.6,6.1,1997,1,Winter,3,8.726014913
35434,-0.3,8.5,4.1,1997,1,Winter,4,8.386164043
35435,2,6.7,4.35,1997,1,Winter,5,7.846313173
35436,0.6,8.6,4.6,1997,1,Winter,6,8.267025684
35437,2.2,7.7,4.95,1997,1,Winter,7,8.237033969
35438,-1.8,8.4,3.3,1997,1,Winter,8,8.278403756
35439,-2.4,9,3.3,1997,1,Winter,9,9.126525822
35440,-1.2,9,3.9,1997,1,Winter,10,8.41971831
35441,0.8,9.6,5.2,1997,1,Winter,11,7.898571429
35442,2,8.6,5.3,1997,1,Winter,12,7.697652582
35443,-1.2,11,4.9,1997,1,Winter,13,8.450704225
35444,1.2,9.7,5.45,1997,1,Winter,14,7.929577465
35445,-2.65,10.05,3.7,1997,1,Winter,15,8.094366197
35446,0.4,10.4,5.4,1997,1,Winter,16,8.770422535
35447,1.8,12.4,7.1,1997,1,Winter,17,9.109859155
35448,7,13.9,10.45,1997,1,Winter,18,8.858215962
35449,0.7,10.1,5.4,1997,1,Winter,19,8.243661972
35450,2.2,12,7.1,1997,1,Winter,20,8.899061033
35451,-9.6,10.8,0.6,1997,1,Winter,21,9.01971831
35452,-11,3.1,-3.95,1997,1,Winter,22,8.009859155
35453,2,6.5,4.25,1997,1,Winter,23,8.279285714
35454,1,4.4,2.7,1997,1,Winter,24,7.936619718
35455,2.8,6.7,4.75,1997,1,Winter,25,8.921126761
35456,0,7.2,3.6,1997,1,Winter,26,9.190140845
35457,0.8,11.5,6.15,1997,1,Winter,27,9.432394366
35458,2.4,9.5,5.95,1997,1,Winter,28,9.373239437
35459,-0.8,6.6,2.9,1997,1,Winter,29,8.314084507
35460,-2,6,2,1997,1,Winter,30,8.247887324
35461,-0.5,6.1,2.8,1997,1,Winter,31,9.207042254
35462,-0.2,7.9,3.85,1997,2,Winter,1,8.869014085
35463,0.4,6.7,3.55,1997,2,Winter,2,9.066197183
35464,-2.7,8.5,2.9,1997,2,Winter,3,8.992957746
35465,0.6,5.4,3,1997,2,Winter,4,9.276056338
35466,0.4,7.2,3.8,1997,2,Winter,5,8.654929577
35467,-0.3,10.9,5.3,1997,2,Winter,6,9.264788732
35468,0.5,7.9,4.2,1997,2,Winter,7,9.285915493
35469,-0.9,12.3,5.7,1997,2,Winter,8,9.426760563
35470,0.4,14.3,7.35,1997,2,Winter,9,8.411267606
35471,0.8,13.5,7.15,1997,2,Winter,10,8.428873239
35472,-1.4,7.2,2.9,1997,2,Winter,11,8.484976526
35473,-1.6,6.4,2.4,1997,2,Winter,12,9.279107981
35474,-3.3,6.9,1.8,1997,2,Winter,13,8.835714286
35475,-4,9.2,2.6,1997,2,Winter,14,8.925714286
35476,-0.8,10.9,5.05,1997,2,Winter,15,8.955
35477,1.8,10.6,6.2,1997,2,Winter,16,8.634285714
35478,0.4,7.2,3.8,1997,2,Winter,17,8.095714286
35479,-2.9,9.1,3.1,1997,2,Winter,18,8.346428571
35480,0.2,6.8,3.5,1997,2,Winter,19,9.115714286
35481,0.6,10,5.3,1997,2,Winter,20,9.371428571
35482,-5.5,7.3,0.9,1997,2,Winter,21,9.12
35483,-4.8,3.1,-0.85,1997,2,Winter,22,8.567142857
35484,-2.6,9.4,3.4,1997,2,Winter,23,9.934285714
35485,-2.6,14.6,6,1997,2,Winter,24,8.682857143
35486,6.8,13.2,10,1997,2,Winter,25,8.747142857
35487,1.5,13.1,7.3,1997,2,Winter,26,8.047142857
35488,1,13.6,7.3,1997,2,Winter,27,9.388571429
35489,3.6,18.7,11.15,1997,2,Winter,28,9.584285714
35490,0.8,11.6,6.2,1997,3,Spring,1,8.552857143
35491,2.2,11.8,7,1997,3,Spring,2,9.41
35492,0.4,9,4.7,1997,3,Spring,3,9.347142857
35493,2.1,12.1,7.1,1997,3,Spring,4,9.165217391
35494,3.2,15.2,9.2,1997,3,Spring,5,8.380714286
35495,7.4,19.3,13.35,1997,3,Spring,6,8.968115942
35496,3.6,22.2,12.9,1997,3,Spring,7,8.909285714
35497,3,14.8,8.9,1997,3,Spring,8,8.5
35498,-1.2,14.8,6.8,1997,3,Spring,9,9.597142857
35499,2.8,14.2,8.5,1997,3,Spring,10,8.022857143
35500,-0.725,15.325,7.3,1997,3,Spring,11,8.770714286
35501,0.35,16.45,8.4,1997,3,Spring,12,9.417142857
35502,6.225,17.575,11.9,1997,3,Spring,13,9.189285714
35503,9.4,18.7,18.75,1997,3,Spring,14,9.365714286
35504,5.9,14.5,10.2,1997,3,Spring,15,8.930714286
35505,4.5,12.3,8.4,1997,3,Spring,16,8.748571429
35506,0.6,13,6.8,1997,3,Spring,17,8.150714286
35507,2.2,16.7,9.45,1997,3,Spring,18,9.807142857
35508,4.3,12.7,8.5,1997,3,Spring,19,9.042857143
35509,4.3,13.5,8.9,1997,3,Spring,20,8.161428571
35510,9.4,14.6,12,1997,3,Spring,21,8.304347826
35511,3.8,13.6,8.7,1997,3,Spring,22,8.600285714
35512,0.4,15.2,7.8,1997,3,Spring,23,8.850571429
35513,-1,8.4,3.7,1997,3,Spring,24,8.711333333
35514,-0.6,15.8,7.6,1997,3,Spring,25,8.764952381
35515,8.6,19.1,13.85,1997,3,Spring,26,8.957142857
35516,3.5,14.1,8.8,1997,3,Spring,27,8.827142857
35517,6.6,18.7,12.65,1997,3,Spring,28,9.147142857
35518,10.6,13.9,17.55,1997,3,Spring,29,8.644285714
35519,1.45,14.35,7.9,1997,3,Spring,30,8.281428571
35520,2.4,14.8,8.6,1997,3,Spring,31,8.382857143
35521,7,18.2,12.6,1997,4,Spring,1,8.007142857
35522,9.9,14.9,12.4,1997,4,Spring,2,8.404285714
35523,11.3,18.3,20.45,1997,4,Spring,3,9.16
35524,13.1,18.5,22.35,1997,4,Spring,4,8.701428571
35525,11.5,19.3,15.4,1997,4,Spring,5,8.977142857
35526,12.3,16.3,14.3,1997,4,Spring,6,8.66
35527,7.3,14.5,10.9,1997,4,Spring,7,7.991428571
35528,15.8,19.7,17.75,1997,4,Spring,8,8.235714286
35529,4.9,20.9,12.9,1997,4,Spring,9,7.831428571
35530,6.3,19.7,13,1997,4,Spring,10,8.055238095
35531,3.7,19.9,11.8,1997,4,Spring,11,8.167619048
35532,10.8,20.8,15.8,1997,4,Spring,12,8.148571429
35533,15.2,22.4,18.8,1997,4,Spring,13,7.767142857
35534,16.6,23.5,20.05,1997,4,Spring,14,8.902857143
35535,5.5,16.3,10.9,1997,4,Spring,15,7.607142857
35536,3.2,19.2,11.2,1997,4,Spring,16,7.515714286
35537,11.8,21,16.4,1997,4,Spring,17,8.012857143
35538,8.3,22.9,15.6,1997,4,Spring,18,8.143571429
35539,6.2,21,13.6,1997,4,Spring,19,8.43
35540,15,19.4,17.2,1997,4,Spring,20,8.127619048
35541,12.9,17.8,21.8,1997,4,Spring,21,8.24452381
35542,11.5,21.9,16.7,1997,4,Spring,22,7.834285714
